FID,,longitude,latitude,Drought,area_km2,area_ha
,,51.12002564,11.49174595,extreme,436500,43650000
,,51.12300873,11.48691654,extreme,436500,43650000
,,51.12318039,11.47839546,extreme,436500,43650000
,,51.12342835,11.46805,extreme,436500,43650000
,,51.12545395,11.46696472,extreme,436500,43650000
,,51.12061691,11.45815182,extreme,436500,43650000
,,51.11185837,11.42852783,extreme,436500,43650000
,,51.11276245,11.4051342,extreme,436500,43650000
,,51.10618591,11.40030193,extreme,436500,43650000
,,51.08805084,11.39137554,extreme,436500,43650000
,,51.08397675,11.3484993,extreme,436500,43650000
,,51.07989502,11.33886814,extreme,436500,43650000
,,51.07791138,11.31751537,extreme,436500,43650000
,,51.08063919,11.29615021,extreme,436500,43650000
,,51.08086395,11.28424156,extreme,436500,43650000
,,51.07801819,11.28326035,extreme,436500,43650000
,,51.07398987,11.27431202,extreme,436500,43650000
,,51.07584381,11.26238346,extreme,436500,43650000
,,51.07720566,11.21984768,extreme,436500,43650000
,,51.08636856,11.21363354,extreme,436500,43650000
,,51.09628296,11.18691731,extreme,436500,43650000
,,51.1002121,11.16961956,extreme,436500,43650000
,,51.10832977,11.16407967,extreme,436500,43650000
,,51.11110687,11.15803814,extreme,436500,43650000
,,51.13599014,11.15597057,extreme,436500,43650000
,,51.14833069,11.15099335,extreme,436500,43650000
,,51.15785217,11.1511488,extreme,436500,43650000
,,51.16997528,11.14649296,extreme,436500,43650000
,,51.17694855,11.14940739,extreme,436500,43650000
,,51.17925644,11.14706516,extreme,436500,43650000
,,51.1803894,11.144063,extreme,436500,43650000
,,51.17848206,11.13876915,extreme,436500,43650000
,,51.1754837,11.13142586,extreme,436500,43650000
,,51.16017151,11.12734222,extreme,436500,43650000
,,51.15801239,11.10648441,extreme,436500,43650000
,,51.13230515,11.09569454,extreme,436500,43650000
,,51.12586212,11.03884697,extreme,436500,43650000
,,51.1241951,11.01223373,extreme,436500,43650000
,,51.11660004,11.00533867,extreme,436500,43650000
,,51.11913681,10.93987846,extreme,436500,43650000
,,51.12117386,10.89665127,extreme,436500,43650000
,,51.12274551,10.88675594,extreme,436500,43650000
,,51.12516403,10.87709332,extreme,436500,43650000
,,51.12939835,10.81364345,extreme,436500,43650000
,,51.12992859,10.7607193,extreme,436500,43650000
,,51.12742233,10.75408745,extreme,436500,43650000
,,51.13131332,10.72284508,extreme,436500,43650000
,,51.1336174,10.67294884,extreme,436500,43650000
,,51.14219665,10.66925812,extreme,436500,43650000
,,51.14540863,10.66598892,extreme,436500,43650000
,,51.14754486,10.65930367,extreme,436500,43650000
,,51.15095139,10.64193439,extreme,436500,43650000
,,51.16770935,10.61422443,extreme,436500,43650000
,,51.16930008,10.57964802,extreme,436500,43650000
,,51.1659896,10.57366371,extreme,436500,43650000
,,51.16576767,10.5667916,extreme,436500,43650000
,,51.16041183,10.56633091,extreme,436500,43650000
,,51.14645004,10.5638361,extreme,436500,43650000
,,51.123909,10.56024647,extreme,436500,43650000
,,51.12073517,10.55969143,extreme,436500,43650000
,,51.11506271,10.55847359,extreme,436500,43650000
,,51.10626735,10.5562973,extreme,436500,43650000
,,51.10526657,10.55057244,extreme,436500,43650000
,,51.1029129,10.54992104,extreme,436500,43650000
,,51.10406113,10.54464912,extreme,436500,43650000
,,51.10961533,10.54234409,extreme,436500,43650000
,,51.11024325,10.53886414,extreme,436500,43650000
,,51.11030197,10.53675798,extreme,436500,43650000
,,51.10660939,10.53656101,extreme,436500,43650000
,,51.10564041,10.53439895,extreme,436500,43650000
,,51.10469437,10.5338316,extreme,436500,43650000
,,51.10743332,10.53153896,extreme,436500,43650000
,,51.10485077,10.52301979,extreme,436500,43650000
,,51.11016083,10.51843834,extreme,436500,43650000
,,51.11058044,10.5124321,extreme,436500,43650000
,,51.10819626,10.50507546,extreme,436500,43650000
,,51.10162353,10.49428844,extreme,436500,43650000
,,51.09272003,10.48214722,extreme,436500,43650000
,,51.08551368,10.46887112,extreme,436500,43650000
,,51.08454895,10.46242763,extreme,436500,43650000
,,51.08206177,10.46156502,extreme,436500,43650000
,,51.05712128,10.46116447,extreme,436500,43650000
,,51.03993225,10.45712852,extreme,436500,43650000
,,51.03284722,10.45676804,extreme,436500,43650000
,,51.03224564,10.45299609,extreme,436500,43650000
,,51.02663803,10.45267582,extreme,436500,43650000
,,51.02591705,10.44627285,extreme,436500,43650000
,,51.02984619,10.44214058,extreme,436500,43650000
,,51.03005981,10.43844128,extreme,436500,43650000
,,51.03115082,10.43522263,extreme,436500,43650000
,,51.02983573,10.42234802,extreme,436500,43650000
,,51.02948379,10.41673484,extreme,436500,43650000
,,51.0220871,10.41523266,extreme,436500,43650000
,,51.01947014,10.42147923,extreme,436500,43650000
,,51.01930237,10.42171045,extreme,436500,43650000
,,51.01720047,10.42172527,extreme,436500,43650000
,,51.0197258,10.41966915,extreme,436500,43650000
,,51.01899338,10.41413879,extreme,436500,43650000
,,51.02176666,10.40770912,extreme,436500,43650000
,,51.02967072,10.40493584,extreme,436500,43650000
,,51.03778076,10.40695858,extreme,436500,43650000
,,51.04265976,10.40369511,extreme,436500,43650000
,,51.05238697,10.40435696,extreme,436500,43650000
,,51.05595779,10.41220137,extreme,436500,43650000
,,51.0559666,10.41508102,extreme,436500,43650000
,,51.06364059,10.41508519,extreme,436500,43650000
,,51.08734131,10.41871357,extreme,436500,43650000
,,51.09100723,10.42133236,extreme,436500,43650000
,,51.12013245,10.42231369,extreme,436500,43650000
,,51.13684845,10.43010044,extreme,436500,43650000
,,51.18331909,10.42930985,extreme,436500,43650000
,,51.21739578,10.43339062,extreme,436500,43650000
,,51.22835159,10.43143654,extreme,436500,43650000
,,51.23370361,10.43080807,extreme,436500,43650000
,,51.23403576,10.43215275,extreme,436500,43650000
,,51.23558426,10.43284096,extreme,436500,43650000
,,51.23352814,10.43604946,extreme,436500,43650000
,,51.22844314,10.441576,extreme,436500,43650000
,,51.22732163,10.44505596,extreme,436500,43650000
,,51.2245446,10.45195675,extreme,436500,43650000
,,51.22385025,10.45307748,extreme,436500,43650000
,,51.22252402,10.4533577,extreme,436500,43650000
,,51.22195435,10.44950844,extreme,436500,43650000
,,51.21206284,10.447855,extreme,436500,43650000
,,51.19657135,10.46262646,extreme,436500,43650000
,,51.19381332,10.47398376,extreme,436500,43650000
,,51.19223022,10.47882748,extreme,436500,43650000
,,51.19460678,10.48573113,extreme,436500,43650000
,,51.19952774,10.49467754,extreme,436500,43650000
,,51.20050049,10.50200272,extreme,436500,43650000
,,51.20009994,10.50912094,extreme,436500,43650000
,,51.1987114,10.51161098,extreme,436500,43650000
,,51.19712448,10.52016258,extreme,436500,43650000
,,51.18281174,10.52660847,extreme,436500,43650000
,,51.17547226,10.54163647,extreme,436500,43650000
,,51.17758179,10.55707836,extreme,436500,43650000
,,51.17802832,10.56051254,extreme,436500,43650000
,,51.18152237,10.56032743,extreme,436500,43650000
,,51.19208527,10.5588789,extreme,436500,43650000
,,51.19924164,10.53812981,extreme,436500,43650000
,,51.21847534,10.53118992,extreme,436500,43650000
,,51.22690964,10.52348518,extreme,436500,43650000
,,51.23669434,10.51566315,extreme,436500,43650000
,,51.25039673,10.50658608,extreme,436500,43650000
,,51.25964355,10.50144768,extreme,436500,43650000
,,51.2728653,10.49472332,extreme,436500,43650000
,,51.29136658,10.49164963,extreme,436500,43650000
,,51.29993439,10.47934723,extreme,436500,43650000
,,51.30968475,10.47561359,extreme,436500,43650000
,,51.31848526,10.4746294,extreme,436500,43650000
,,51.32940292,10.47066307,extreme,436500,43650000
,,51.34093857,10.47082043,extreme,436500,43650000
,,51.35129547,10.4757061,extreme,436500,43650000
,,51.3647728,10.48009396,extreme,436500,43650000
,,51.37451935,10.48091984,extreme,436500,43650000
,,51.38795853,10.4797039,extreme,436500,43650000
,,51.39049149,10.47478485,extreme,436500,43650000
,,51.39204025,10.47200966,extreme,436500,43650000
,,51.39801788,10.46050835,extreme,436500,43650000
,,51.41236114,10.45173359,extreme,436500,43650000
,,46.28904836,8.241901527,extreme,436500,43650000
,,46.30559399,8.248868108,extreme,436500,43650000
,,46.298622,8.238797459,extreme,436500,43650000
,,46.29399,8.24017,extreme,436500,43650000
,,46.28904836,8.241901527,extreme,436500,43650000
,,42.93098568,1.943463868,extreme,436500,43650000
,,43.05284797,1.981545833,extreme,436500,43650000
,,43.14805288,2.000586816,extreme,436500,43650000
,,50.80397415,9.513274193,extreme,436500,43650000
,,50.80600357,9.501549721,extreme,436500,43650000
,,50.81105805,9.493486405,extreme,436500,43650000
,,50.81612778,9.489097595,extreme,436500,43650000
,,50.82256699,9.485386848,extreme,436500,43650000
,,50.82859039,9.481915474,extreme,436500,43650000
,,50.83806229,9.478652954,extreme,436500,43650000
,,50.8433609,9.473802566,extreme,436500,43650000
,,50.84656143,9.465747833,extreme,436500,43650000
,,50.84327698,9.455887795,extreme,436500,43650000
,,50.82995987,9.429311752,extreme,436500,43650000
,,50.82712936,9.417613029,extreme,436500,43650000
,,50.81008148,9.384624481,extreme,436500,43650000
,,50.80762482,9.380925179,extreme,436500,43650000
,,50.7907486,9.35555172,extreme,436500,43650000
,,50.77215195,9.335201263,extreme,436500,43650000
,,50.76351929,9.318246842,extreme,436500,43650000
,,50.74560166,9.294447899,extreme,436500,43650000
,,50.73923681,9.288573413,extreme,436500,43650000
,,50.73817444,9.287592888,extreme,436500,43650000
,,50.72913742,9.284162521,extreme,436500,43650000
,,50.71964264,9.280560494,extreme,436500,43650000
,,50.70626544,9.26888071,extreme,436500,43650000
,,50.70524979,9.267993927,extreme,436500,43650000
,,50.68784234,9.241731507,extreme,436500,43650000
,,50.68779755,9.241663933,extreme,436500,43650000
,,50.67254623,9.228150278,extreme,436500,43650000
,,50.67155075,9.227268219,extreme,436500,43650000
,,50.66156006,9.214682579,extreme,436500,43650000
,,50.65504074,9.203458786,extreme,436500,43650000
,,50.65197754,9.189693451,extreme,436500,43650000
,,50.64566422,9.172498703,extreme,436500,43650000
,,50.64422226,9.15849781,extreme,436500,43650000
,,50.64509964,9.146553039,extreme,436500,43650000
,,50.65036011,9.133212089,extreme,436500,43650000
,,50.65122604,9.118972778,extreme,436500,43650000
,,50.64958191,9.108877182,extreme,436500,43650000
,,50.64719391,9.094191551,extreme,436500,43650000
,,50.64088821,9.076997757,extreme,436500,43650000
,,50.62197112,9.052146644,extreme,436500,43650000
,,50.62137604,9.051364899,extreme,436500,43650000
,,50.60378265,9.043172836,extreme,436500,43650000
,,50.58742902,9.028555742,extreme,436500,43650000
,,50.58639526,9.027631759,extreme,436500,43650000
,,50.57481503,9.007333121,extreme,436500,43650000
,,50.57476425,9.00724411,extreme,436500,43650000
,,50.56132126,8.995131492,extreme,436500,43650000
,,50.54603577,8.985318184,extreme,436500,43650000
,,50.50248337,8.94944191,extreme,436500,43650000
,,50.49470139,8.942396164,extreme,436500,43650000
,,50.47239415,8.922188344,extreme,436500,43650000
,,50.47143555,8.921319962,extreme,436500,43650000
,,50.46401596,8.911933899,extreme,436500,43650000
,,50.45188232,8.900376795,extreme,436500,43650000
,,50.45080948,8.899354935,extreme,436500,43650000
,,50.44634254,8.897154951,extreme,436500,43650000
,,50.44572067,8.896848679,extreme,436500,43650000
,,50.44339752,8.893183708,extreme,436500,43650000
,,50.44337845,8.886755943,extreme,436500,43650000
,,50.43989182,8.880339622,extreme,436500,43650000
,,50.42807007,8.866148949,extreme,436500,43650000
,,50.42303016,8.856857848,extreme,436500,43650000
,,50.42272568,8.856296539,extreme,436500,43650000
,,50.41824969,8.853606612,extreme,436500,43650000
,,50.41740799,8.853100777,extreme,436500,43650000
,,50.41438293,8.846453666,extreme,436500,43650000
,,50.41226578,8.834294319,extreme,436500,43650000
,,50.40785217,8.82604599,extreme,436500,43650000
,,50.40470886,8.780834198,extreme,436500,43650000
,,50.40365982,8.77866745,extreme,436500,43650000
,,50.39750671,8.765937805,extreme,436500,43650000
,,50.38775635,8.748296738,extreme,436500,43650000
,,50.38254929,8.706308365,extreme,436500,43650000
,,50.3795166,8.696217537,extreme,436500,43650000
,,50.37462383,8.690123466,extreme,436500,43650000
,,50.37418747,8.689579963,extreme,436500,43650000
,,50.36771393,8.684552193,extreme,436500,43650000
,,50.35827234,8.67538159,extreme,436500,43650000
,,50.35429001,8.671513557,extreme,436500,43650000
,,50.33853912,8.65021801,extreme,436500,43650000
,,50.33040237,8.629587174,extreme,436500,43650000
,,50.32570267,8.599765778,extreme,436500,43650000
,,50.3279686,8.586216926,extreme,436500,43650000
,,50.33279037,8.57862854,extreme,436500,43650000
,,50.33392334,8.570821762,extreme,436500,43650000
,,50.33306767,8.556894415,extreme,436500,43650000
,,50.33295059,8.554988861,extreme,436500,43650000
,,50.33289634,8.554956613,extreme,436500,43650000
,,50.33179855,8.554304123,extreme,436500,43650000
,,50.33201981,8.550860405,extreme,436500,43650000
,,50.32477188,8.534183502,extreme,436500,43650000
,,50.30606079,8.506420136,extreme,436500,43650000
,,50.29242943,8.49032262,extreme,436500,43650000
,,50.29171753,8.489481926,extreme,436500,43650000
,,50.28226731,8.483748477,extreme,436500,43650000
,,50.28155518,8.483316422,extreme,436500,43650000
,,50.27614432,8.473949557,extreme,436500,43650000
,,50.27599716,8.473694802,extreme,436500,43650000
,,50.27291489,8.471006393,extreme,436500,43650000
,,50.24532811,8.446912978,extreme,436500,43650000
,,50.24456787,8.446249008,extreme,436500,43650000
,,50.23485184,8.433885574,extreme,436500,43650000
,,50.22859955,8.423117637,extreme,436500,43650000
,,50.22394562,8.405002594,extreme,436500,43650000
,,50.21971561,8.399818099,extreme,436500,43650000
,,50.21908951,8.399050713,extreme,436500,43650000
,,50.21100998,8.393566132,extreme,436500,43650000
,,50.20443172,8.387052044,extreme,436500,43650000
,,50.2033844,8.386014938,extreme,436500,43650000
,,50.19620895,8.37433052,extreme,436500,43650000
,,50.19134903,8.365625382,extreme,436500,43650000
,,50.18555069,8.350037575,extreme,436500,43650000
,,50.1848259,8.336502075,extreme,436500,43650000
,,50.18346962,8.332675214,extreme,436500,43650000
,,50.18320084,8.331916809,extreme,436500,43650000
,,50.17613638,8.329124517,extreme,436500,43650000
,,50.16936111,8.326446533,extreme,436500,43650000
,,50.16317168,8.320708272,extreme,436500,43650000
,,50.16220474,8.319811821,extreme,436500,43650000
,,50.15687942,8.309959411,extreme,436500,43650000
,,50.15501022,8.298262596,extreme,436500,43650000
,,50.15361404,8.292758941,extreme,436500,43650000
,,50.14714432,8.283597946,extreme,436500,43650000
,,50.14550018,8.269147872,extreme,436500,43650000
,,50.14616013,8.256526947,extreme,436500,43650000
,,50.14360428,8.245750428,extreme,436500,43650000
,,50.13759232,8.23612976,extreme,436500,43650000
,,50.12921524,8.198525429,extreme,436500,43650000
,,50.11962483,8.188752769,extreme,436500,43650000
,,50.11464947,8.183682857,extreme,436500,43650000
,,50.11436081,8.18338871,extreme,436500,43650000
,,50.11366323,8.182676412,extreme,436500,43650000
,,50.11259842,8.181589127,extreme,436500,43650000
,,50.07553553,8.150543198,extreme,436500,43650000
,,50.07545471,8.150475502,extreme,436500,43650000
,,50.063084,8.137571567,extreme,436500,43650000
,,50.06206894,8.136512756,extreme,436500,43650000
,,50.05515289,8.131939888,extreme,436500,43650000
,,50.04547119,8.126914025,extreme,436500,43650000
,,50.01805115,8.116649628,extreme,436500,43650000
,,50,8.105488777,extreme,436500,43650000
,,49.98439789,8.095842361,extreme,436500,43650000
,,49.95148087,8.062711716,extreme,436500,43650000
,,49.93476214,8.045880537,extreme,436500,43650000
,,49.93389892,8.04501152,extreme,436500,43650000
,,49.90656315,8.013146879,extreme,436500,43650000
,,49.90599823,8.012488366,extreme,436500,43650000
,,49.89271028,8.000570166,extreme,436500,43650000
,,49.89207459,8,extreme,436500,43650000
,,49.86104804,7.960770412,extreme,436500,43650000
,,49.86032486,7.959856034,extreme,436500,43650000
,,49.85596085,7.957314015,extreme,436500,43650000
,,49.85020065,7.957749843,extreme,436500,43650000
,,49.84055796,7.963520569,extreme,436500,43650000
,,49.83976364,7.963995933,extreme,436500,43650000
,,49.8393631,7.961608887,extreme,436500,43650000
,,49.84120178,7.960227013,extreme,436500,43650000
,,49.84999085,7.953619004,extreme,436500,43650000
,,49.84908295,7.950171947,extreme,436500,43650000
,,49.83533096,7.934741021,extreme,436500,43650000
,,49.82732773,7.92185688,extreme,436500,43650000
,,49.82186127,7.907835007,extreme,436500,43650000
,,49.81621552,7.88164711,extreme,436500,43650000
,,49.81175232,7.847888947,extreme,436500,43650000
,,49.80957413,7.818270206,extreme,436500,43650000
,,49.81190109,7.813000202,extreme,436500,43650000
,,49.8162117,7.807671071,extreme,436500,43650000
,,49.81745529,7.806136131,extreme,436500,43650000
,,49.81702804,7.797871113,extreme,436500,43650000
,,49.81889343,7.792599201,extreme,436500,43650000
,,49.82166672,7.789855004,extreme,436500,43650000
,,49.82857895,7.788506031,extreme,436500,43650000
,,49.83639908,7.789683819,extreme,436500,43650000
,,49.83894348,7.787398815,extreme,436500,43650000
,,49.83807149,7.784309284,extreme,436500,43650000
,,49.83803558,7.784182071,extreme,436500,43650000
,,49.83264134,7.778952495,extreme,436500,43650000
,,49.83161545,7.777957916,extreme,436500,43650000
,,49.83002853,7.772442817,extreme,436500,43650000
,,49.8311882,7.769691944,extreme,436500,43650000
,,49.83488083,7.768101216,extreme,436500,43650000
,,49.83627319,7.765121937,extreme,436500,43650000
,,49.82553101,7.747172832,extreme,436500,43650000
,,49.83108902,7.738471985,extreme,436500,43650000
,,49.82378006,7.725358009,extreme,436500,43650000
,,49.81518173,7.714735031,extreme,436500,43650000
,,49.80271149,7.699333191,extreme,436500,43650000
,,49.79694799,7.688609514,extreme,436500,43650000
,,49.79677582,7.688289165,extreme,436500,43650000
,,49.78741291,7.679729361,extreme,436500,43650000
,,49.78668594,7.679064751,extreme,436500,43650000
,,49.78028107,7.670084954,extreme,436500,43650000
,,49.77275467,7.653524875,extreme,436500,43650000
,,49.76890564,7.63881588,extreme,436500,43650000
,,49.76669693,7.616995811,extreme,436500,43650000
,,49.76220703,7.603793145,extreme,436500,43650000
,,49.7594223,7.595613956,extreme,436500,43650000
,,49.7420845,7.559723854,extreme,436500,43650000
,,49.70989227,7.5008111,extreme,436500,43650000
,,49.70539093,7.491103172,extreme,436500,43650000
,,49.69826508,7.475732804,extreme,436500,43650000
,,49.6788559,7.440977096,extreme,436500,43650000
,,49.65061671,7.39917017,extreme,436500,43650000
,,49.63988876,7.383287907,extreme,436500,43650000
,,49.60387802,7.329967976,extreme,436500,43650000
,,49.57505417,7.293786049,extreme,436500,43650000
,,49.56578827,7.281001091,extreme,436500,43650000
,,49.54533005,7.252774238,extreme,436500,43650000
,,49.52954102,7.234560013,extreme,436500,43650000
,,49.51811981,7.216594219,extreme,436500,43650000
,,49.49033356,7.179753303,extreme,436500,43650000
,,49.47536469,7.159900189,extreme,436500,43650000
,,49.42633271,7.081436834,extreme,436500,43650000
,,49.42627716,7.081347943,extreme,436500,43650000
,,49.42030334,7.074752808,extreme,436500,43650000
,,49.39845872,7.050634681,extreme,436500,43650000
,,49.39744568,7.049516201,extreme,436500,43650000
,,49.37486649,7.009438992,extreme,436500,43650000
,,49.36120605,6.98019886,extreme,436500,43650000
,,49.35355759,6.968392849,extreme,436500,43650000
,,49.33746719,6.943560124,extreme,436500,43650000
,,49.32488632,6.928798199,extreme,436500,43650000
,,49.31977596,6.915284111,extreme,436500,43650000
,,49.319664,6.914988041,extreme,436500,43650000
,,49.31328342,6.908754094,extreme,436500,43650000
,,49.31233978,6.907832145,extreme,436500,43650000
,,49.30734634,6.894253254,extreme,436500,43650000
,,49.30209351,6.887334823,extreme,436500,43650000
,,49.28868103,6.86134386,extreme,436500,43650000
,,49.28569031,6.855549812,extreme,436500,43650000
,,49.25945282,6.813148975,extreme,436500,43650000
,,49.25711083,6.804685811,extreme,436500,43650000
,,49.25696945,6.8041749,extreme,436500,43650000
,,49.25237499,6.800591674,extreme,436500,43650000
,,49.25193024,6.800244808,extreme,436500,43650000
,,49.2455368,6.791024208,extreme,436500,43650000
,,49.22776794,6.757390022,extreme,436500,43650000
,,49.22486496,6.753254891,extreme,436500,43650000
,,49.21110153,6.733643055,extreme,436500,43650000
,,49.20861435,6.725128174,extreme,436500,43650000
,,49.20711136,6.703519821,extreme,436500,43650000
,,49.19914627,6.687395096,extreme,436500,43650000
,,49.17963791,6.637142181,extreme,436500,43650000
,,49.17349625,6.621315956,extreme,436500,43650000
,,49.16408818,6.601050331,extreme,436500,43650000
,,49.15371323,6.578701973,extreme,436500,43650000
,,49.14641953,6.566256046,extreme,436500,43650000
,,49.14419556,6.551075935,extreme,436500,43650000
,,49.12848282,6.522040844,extreme,436500,43650000
,,49.11325836,6.487260819,extreme,436500,43650000
,,49.08996963,6.411525727,extreme,436500,43650000
,,49.08795929,6.402906895,extreme,436500,43650000
,,49.08524704,6.391273975,extreme,436500,43650000
,,49.08062744,6.350564957,extreme,436500,43650000
,,49.0791626,6.322742939,extreme,436500,43650000
,,49.0808258,6.312176704,extreme,436500,43650000
,,49.0850296,6.298864841,extreme,436500,43650000
,,49.08373261,6.282536984,extreme,436500,43650000
,,49.0823555,6.278173923,extreme,436500,43650000
,,49.06180191,6.213002205,extreme,436500,43650000
,,49.05455399,6.192505836,extreme,436500,43650000
,,49.04817581,6.181900024,extreme,436500,43650000
,,49.03885269,6.159826756,extreme,436500,43650000
,,49.03319168,6.146420002,extreme,436500,43650000
,,48.98706818,6.04778719,extreme,436500,43650000
,,48.98562241,6.045177936,extreme,436500,43650000
,,48.96545029,6.00882101,extreme,436500,43650000
,,48.94765854,5.984817982,extreme,436500,43650000
,,48.93994522,5.966614246,extreme,436500,43650000
,,48.92309189,5.939395905,extreme,436500,43650000
,,48.92161178,5.936580181,extreme,436500,43650000
,,48.90444565,5.903890132,extreme,436500,43650000
,,48.89509582,5.890965939,extreme,436500,43650000
,,48.88008118,5.864213944,extreme,436500,43650000
,,48.85843658,5.831910134,extreme,436500,43650000
,,48.85646439,5.828447819,extreme,436500,43650000
,,48.82886124,5.780015946,extreme,436500,43650000
,,48.78884125,5.721764088,extreme,436500,43650000
,,48.78557587,5.717009067,extreme,436500,43650000
,,48.72592545,5.623783112,extreme,436500,43650000
,,48.72088242,5.615172863,extreme,436500,43650000
,,48.68726349,5.557800293,extreme,436500,43650000
,,48.66637802,5.515599251,extreme,436500,43650000
,,48.65932083,5.504864215,extreme,436500,43650000
,,48.65135574,5.492747784,extreme,436500,43650000
,,48.58363724,5.403653145,extreme,436500,43650000
,,48.5728446,5.389451181,extreme,436500,43650000
,,48.57183456,5.388122082,extreme,436500,43650000
,,48.54263306,5.356908799,extreme,436500,43650000
,,48.54132249,5.355192057,extreme,436500,43650000
,,48.5371666,5.349748135,extreme,436500,43650000
,,48.53627396,5.345141888,extreme,436500,43650000
,,48.53744888,5.340778828,extreme,436500,43650000
,,48.53438091,5.334543909,extreme,436500,43650000
,,48.53427124,5.334321022,extreme,436500,43650000
,,48.50978088,5.304310799,extreme,436500,43650000
,,48.43292771,5.210124994,extreme,436500,43650000
,,48.43263626,5.209767818,extreme,436500,43650000
,,48.43004608,5.206243992,extreme,436500,43650000
,,48.38847351,5.149707794,extreme,436500,43650000
,,48.37466221,5.128889023,extreme,436500,43650000
,,48.37392044,5.127770901,extreme,436500,43650000
,,48.36322163,5.118247518,extreme,436500,43650000
,,48.36273575,5.117815018,extreme,436500,43650000
,,48.35523605,5.104906082,extreme,436500,43650000
,,48.35482348,5.104194506,extreme,436500,43650000
,,48.35455704,5.10373497,extreme,436500,43650000
,,48.31526143,5.056756851,extreme,436500,43650000
,,48.31491852,5.056346894,extreme,436500,43650000
,,48.29564559,5.028947214,extreme,436500,43650000
,,48.27852249,5.004603863,extreme,436500,43650000
,,48.27530289,5,extreme,436500,43650000
,,48.25737,4.974343777,extreme,436500,43650000
,,48.24147797,4.946643829,extreme,436500,43650000
,,48.22214127,4.91984415,extreme,436500,43650000
,,48.19736099,4.883577824,extreme,436500,43650000
,,48.17216492,4.832477093,extreme,436500,43650000
,,48.17153549,4.831201076,extreme,436500,43650000
,,48.16455078,4.810452938,extreme,436500,43650000
,,48.15367126,4.789682865,extreme,436500,43650000
,,48.11735535,4.728267193,extreme,436500,43650000
,,48.11412048,4.720593929,extreme,436500,43650000
,,48.10899353,4.708430767,extreme,436500,43650000
,,48.09718704,4.689494133,extreme,436500,43650000
,,48.08635517,4.667414551,extreme,436500,43650000
,,48.08631897,4.667340756,extreme,436500,43650000
,,48.05854745,4.629479404,extreme,436500,43650000
,,48.05767059,4.628283978,extreme,436500,43650000
,,48.04802704,4.613337994,extreme,436500,43650000
,,48.03859329,4.598718166,extreme,436500,43650000
,,48.01909637,4.563856125,extreme,436500,43650000
,,48.00782957,4.537165486,extreme,436500,43650000
,,48.00780106,4.537097931,extreme,436500,43650000
,,47.99304736,4.51687664,extreme,436500,43650000
,,47.99211883,4.515604019,extreme,436500,43650000
,,47.98529053,4.504042149,extreme,436500,43650000
,,47.9688638,4.476220646,extreme,436500,43650000
,,47.96852875,4.475653172,extreme,436500,43650000
,,47.93941879,4.438889027,extreme,436500,43650000
,,47.90669632,4.405846119,extreme,436500,43650000
,,47.9047966,4.40392685,extreme,436500,43650000
,,47.87425232,4.377274036,extreme,436500,43650000
,,47.86013413,4.362689018,extreme,436500,43650000
,,47.84330368,4.341874123,extreme,436500,43650000
,,47.83482461,4.332891012,extreme,436500,43650000
,,47.82691574,4.324512005,extreme,436500,43650000
,,47.81975555,4.314702988,extreme,436500,43650000
,,47.79806519,4.284982205,extreme,436500,43650000
,,47.77168274,4.253748894,extreme,436500,43650000
,,47.75100708,4.226005078,extreme,436500,43650000
,,47.74113846,4.215962887,extreme,436500,43650000
,,47.74053574,4.215352058,extreme,436500,43650000
,,47.7150116,4.193557262,extreme,436500,43650000
,,47.69081099,4.168246415,extreme,436500,43650000
,,47.69065857,4.168087006,extreme,436500,43650000
,,47.67660316,4.146827526,extreme,436500,43650000
,,47.67568588,4.145440102,extreme,436500,43650000
,,47.66021608,4.133461301,extreme,436500,43650000
,,47.65950012,4.132906914,extreme,436500,43650000
,,47.65904572,4.131510342,extreme,436500,43650000
,,47.65882492,4.130831718,extreme,436500,43650000
,,47.65398026,4.125997066,extreme,436500,43650000
,,47.62399673,4.096086979,extreme,436500,43650000
,,47.5778656,4.03986597,extreme,436500,43650000
,,47.57023239,4.031601906,extreme,436500,43650000
,,47.53510284,3.99355793,extreme,436500,43650000
,,47.48652649,3.937026024,extreme,436500,43650000
,,47.42851257,3.869499922,extreme,436500,43650000
,,47.40003204,3.845454931,extreme,436500,43650000
,,47.37795639,3.826811075,extreme,436500,43650000
,,47.30777359,3.759330988,extreme,436500,43650000
,,47.29695892,3.748930931,extreme,436500,43650000
,,47.28739166,3.741500139,extreme,436500,43650000
,,47.26169968,3.714627027,extreme,436500,43650000
,,47.24830628,3.698426009,extreme,436500,43650000
,,47.21805572,3.670830011,extreme,436500,43650000
,,47.21576691,3.668740988,extreme,436500,43650000
,,47.20553589,3.658083915,extreme,436500,43650000
,,47.197155,3.645597934,extreme,436500,43650000
,,47.18284607,3.628929138,extreme,436500,43650000
,,47.16716385,3.612478971,extreme,436500,43650000
,,47.13835907,3.574306011,extreme,436500,43650000
,,47.1377449,3.573670149,extreme,436500,43650000
,,47.104496,3.539315939,extreme,436500,43650000
,,47.09066883,3.523726335,extreme,436500,43650000
,,46.96252946,3.436591564,extreme,436500,43650000
,,46.79372939,3.340134378,extreme,436500,43650000
,,46.58473882,3.227600995,extreme,436500,43650000
,,46.31948156,3.098991414,extreme,436500,43650000
,,46.0461862,2.98645803,extreme,436500,43650000
,,45.77289084,2.865886548,extreme,436500,43650000
